"subids","age","gender","comments","exp_about","approval_time","exp_time","training_condition","shape_learned","training_time","trial_type","question","response","shape","trial_num_within_block","block","question_and_shape","correct"
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"relational","square","no","parallelogram",8,"posttest","square_parallelogram",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"relational","square","no","rectangle",9,"posttest","square_rectangle",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"relational","parallelogram","no","square",10,"posttest","parallelogram_square",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"relational","rhombus","no","rectangle",11,"posttest","rhombus_rectangle",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"relational","rectangle","no","parallelogram",12,"posttest","rectangle_parallelogram",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","parallelogram","yes","parallelogram",1,"posttest","parallelogram_parallelogram",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","parallelogram","no","square",2,"posttest","square_parallelogram",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","parallelogram","no","rhombus",3,"posttest","rhombus_parallelogram",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","parallelogram","no","rectangle",4,"posttest","rectangle_parallelogram",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rhombus","yes","square",5,"posttest","square_rhombus",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rhombus","no","rhombus",6,"posttest","rhombus_rhombus",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rhombus","no","parallelogram",7,"posttest","parallelogram_rhombus",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rhombus","no","rectangle",8,"posttest","rectangle_rhombus",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rectangle","no","parallelogram",9,"posttest","parallelogram_rectangle",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rectangle","no","rhombus",10,"posttest","rhombus_rectangle",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rectangle","no","square",11,"posttest","square_rectangle",FALSE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","rectangle","yes","rectangle",12,"posttest","rectangle_rectangle",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","square","no","rectangle",13,"posttest","rectangle_square",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","square","yes","square",14,"posttest","square_square",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","square","no","rhombus",15,"posttest","rhombus_square",TRUE
3,"","","","to see if I could figure out what was a rhombus",2016-01-22 03:51:48,357868,"passive_passive","rhombus",30517,"entity","square","no","parallelogram",16,"posttest","parallelogram_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rectangle","yes","parallelogram",1,"pretest","rectangle_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rectangle","no","square",2,"pretest","rectangle_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rhombus","no","rectangle",3,"pretest","rhombus_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rectangle","no","rhombus",4,"pretest","rectangle_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rhombus","yes","parallelogram",5,"pretest","rhombus_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rhombus","yes","square",6,"pretest","rhombus_square",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","square","yes","parallelogram",7,"pretest","square_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","parallelogram","no","square",8,"pretest","parallelogram_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","square","yes","rectangle",9,"pretest","square_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","square","no","rhombus",10,"pretest","square_rhombus",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","parallelogram","no","rectangle",11,"pretest","parallelogram_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","parallelogram","no","rhombus",12,"pretest","parallelogram_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","square","yes","square",1,"pretest","square_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","square","yes","rhombus",2,"pretest","rhombus_square",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","square","no","rectangle",3,"pretest","rectangle_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","square","no","parallelogram",4,"pretest","parallelogram_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","parallelogram",5,"pretest","parallelogram_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","square",6,"pretest","square_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","rhombus",7,"pretest","rhombus_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","rectangle",8,"pretest","rectangle_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","no","rhombus",9,"pretest","rhombus_rhombus",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","no","rectangle",10,"pretest","rectangle_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","no","parallelogram",11,"pretest","parallelogram_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","no","square",12,"pretest","square_rhombus",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","yes","parallelogram",13,"pretest","parallelogram_rectangle",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","no","rhombus",14,"pretest","rhombus_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","no","square",15,"pretest","square_rectangle",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","yes","rectangle",16,"pretest","rectangle_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"training","rhombus","yes","square",NA,"1","square_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"training","rhombus","yes","rhombus",NA,"2","rhombus_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"training","rhombus","no","parallelogram",NA,"2","parallelogram_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rectangle","yes","parallelogram",1,"posttest","rectangle_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","square","yes","rhombus",2,"posttest","square_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rhombus","yes","rectangle",3,"posttest","rhombus_rectangle",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rhombus","yes","parallelogram",4,"posttest","rhombus_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rectangle","no","square",5,"posttest","rectangle_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","square","yes","parallelogram",6,"posttest","square_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","square","yes","rectangle",7,"posttest","square_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rectangle","yes","rhombus",8,"posttest","rectangle_rhombus",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","parallelogram","no","rectangle",9,"posttest","parallelogram_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","parallelogram","no","rhombus",10,"posttest","parallelogram_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","parallelogram","no","square",11,"posttest","parallelogram_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"relational","rhombus","no","square",12,"posttest","rhombus_square",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","yes","rectangle",1,"posttest","rectangle_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","yes","square",2,"posttest","square_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","no","rhombus",3,"posttest","rhombus_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rectangle","no","parallelogram",4,"posttest","parallelogram_rectangle",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","yes","rhombus",5,"posttest","rhombus_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","yes","rectangle",6,"posttest","rectangle_rhombus",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","yes","square",7,"posttest","square_rhombus",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","rhombus","yes","parallelogram",8,"posttest","parallelogram_rhombus",FALSE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","square",9,"posttest","square_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","rectangle",10,"posttest","rectangle_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","rhombus",11,"posttest","rhombus_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","parallelogram","yes","parallelogram",12,"posttest","parallelogram_parallelogram",TRUE
4,"27","m","N/A","Shapes",2016-01-22 03:37:31,163832,"active_active","rhombus",21489,"entity","square","no","parallelogram",13,"posttest","parallelogram_square",TRUE
